Jurisdiction,Postal Code,FIPS Code,Policies as of,Control,Specific Excise Tax Per Gallon for 5% Alcohol,Ad Valorem Excise Tax On-Premises for 5% Alcohol: Wholesale Tax Rate,Ad Valorem Excise Tax On-Premises for 5% Alcohol: Retail Tax Rate,Ad Valorem Excise Tax On-Premises for 5% Alcohol: Sales Tax Does Not Apply,Ad Valorem Excise Tax On-Premises for 5% Alcohol: Sales Tax Rate,Ad Valorem Excise Tax On-Premises for 5% Alcohol: Sales Tax Adjusted Retail Ad Valorem Rate,Ad Valorem Excise Tax Off-Premises for 5% Alcohol: Wholesale Tax Rate,Ad Valorem Excise Tax Off-Premises for 5% Alcohol: Retail Tax Rate,Ad Valorem Excise Tax Off-Premises for 5% Alcohol: Sales Tax Does Not Apply,Ad Valorem Excise Tax Off-Premises for 5% Alcohol: Sales Tax Rate,Ad Valorem Excise Tax Off-Premises for 5% Alcohol: Sales Tax Adjusted Retail Ad Valorem Rate,Additional Taxes for 3.2-6% Alcohol,Notes,Citations Count,Citations,Juris Note,Row Note
Nebraska,NE,31,1/1/2016,0,$0.31,,,0,,,,,0,,,,,5 Citations,"EB: 2003 Neb. Laws 283, § 1

EB: 2003 Neb. Laws 759, § 1

EB: 2010 Neb. Laws 861, § 11

CS: Neb. Rev. Stat. § 53-103.03

CS: Neb. Rev. Stat. § 53-160

CS: Neb. Rev. Stat. § 53-103",,
Nebraska,NE,31,1/1/2017,0,$0.31,,,0,,,,,0,,,,,5 Citations,"EB: 2003 Neb. Laws 283, § 1

EB: 2003 Neb. Laws 759, § 1

EB: 2010 Neb. Laws 861, § 11

CS: Neb. Rev. Stat. § 53-103.03

CS: Neb. Rev. Stat. § 53-160

CS: Neb. Rev. Stat. § 53-103",,
Nebraska,NE,31,1/1/2018,0,$0.31,,,0,,,,,0,,,,,5 Citations,"EB: 2003 Neb. Laws 283, § 1

EB: 2003 Neb. Laws 759, § 1

EB: 2010 Neb. Laws 861, § 11

CS: Neb. Rev. Stat. § 53-103.03

CS: Neb. Rev. Stat. § 53-160

CS: Neb. Rev. Stat. § 53-103",,
Nebraska,NE,31,1/1/2019,0,$0.31,,,0,,,,,0,,,,,5 Citations,"EB: 2003 Neb. Laws 283, § 1

EB: 2003 Neb. Laws 759, § 1

EB: 2010 Neb. Laws 861, § 11

CS: Neb. Rev. Stat. § 53-103.03

CS: Neb. Rev. Stat. § 53-160

CS: Neb. Rev. Stat. § 53-103",,
Nebraska,NE,31,1/1/2020,0,$0.31,,,0,,,,,0,,,,,5 Citations,"EB: 2003 Neb. Laws 283, § 1

EB: 2003 Neb. Laws 759, § 1

EB: 2010 Neb. Laws 861, § 11

CS: Neb. Rev. Stat. § 53-103.03

CS: Neb. Rev. Stat. § 53-160

CS: Neb. Rev. Stat. § 53-103",,
Nebraska,NE,31,1/1/2021,0,$0.31,,,0,,,,,0,,,,,5 Citations,"EB: 2003 Neb. Laws 283, § 1

EB: 2003 Neb. Laws 759, § 1

EB: 2010 Neb. Laws 861, § 11

CS: Neb. Rev. Stat. § 53-103.03

CS: Neb. Rev. Stat. § 53-160

CS: Neb. Rev. Stat. § 53-103",,
Nebraska,NE,31,1/1/2022,0,$0.31,,,0,,,,,0,,,,,5 Citations,"EB: 2003 Neb. Laws 283, § 1

EB: 2003 Neb. Laws 759, § 1

EB: 2010 Neb. Laws 861, § 11

CS: Neb. Rev. Stat. § 53-103.03

CS: Neb. Rev. Stat. § 53-160

CS: Neb. Rev. Stat. § 53-103",,
Nebraska,NE,31,1/1/2023,0,$0.31,,,0,,,,,0,,,,,5 Citations,"EB: 2003 Neb. Laws 283, § 1

EB: 2003 Neb. Laws 759, § 1

EB: 2010 Neb. Laws 861, § 11

CS: Neb. Rev. Stat. § 53-103.03

CS: Neb. Rev. Stat. § 53-160

CS: Neb. Rev. Stat. § 53-103",,
Nevada,NV,32,1/1/2010,0,$0.16,,,0,,,,,0,,,,,4 Citations,"EB: 2003 Nev. Stat. 5, § 122.2

CS: Nev. Rev. Stat. § 369.010

CS: Nev. Rev. Stat. § 369.040

CS: Nev. Rev. Stat. § 369.330",,
Nevada,NV,32,1/1/2011,0,$0.16,,,0,,,,,0,,,,,4 Citations,"EB: 2003 Nev. Stat. 5, § 122.2

CS: Nev. Rev. Stat. § 369.010

CS: Nev. Rev. Stat. § 369.040

CS: Nev. Rev. Stat. § 369.330",,
Nevada,NV,32,1/1/2012,0,$0.16,,,0,,,,,0,,,,,4 Citations,"EB: 2003 Nev. Stat. 5, § 122.2

CS: Nev. Rev. Stat. § 369.010

CS: Nev. Rev. Stat. § 369.040

CS: Nev. Rev. Stat. § 369.330",,
Nevada,NV,32,1/1/2013,0,$0.16,,,0,,,,,0,,,,,4 Citations,"EB: 2003 Nev. Stat. 5, § 122.2

CS: Nev. Rev. Stat. § 369.010

CS: Nev. Rev. Stat. § 369.040

CS: Nev. Rev. Stat. § 369.330",,
Nevada,NV,32,1/1/2014,0,$0.16,,,0,,,,,0,,,,,4 Citations,"EB: 2003 Nev. Stat. 5, § 122.2

CS: Nev. Rev. Stat. § 369.010

CS: Nev. Rev. Stat. § 369.040

CS: Nev. Rev. Stat. § 369.330",,
Nevada,NV,32,1/1/2015,0,$0.16,,,0,,,,,0,,,,,4 Citations,"EB: 2003 Nev. Stat. 5, § 122.2

CS: Nev. Rev. Stat. § 369.010

CS: Nev. Rev. Stat. § 369.040

CS: Nev. Rev. Stat. § 369.330",,
Nevada,NV,32,1/1/2016,0,$0.16,,,0,,,,,0,,,,,4 Citations,"EB: 2003 Nev. Stat. 5, § 122.2

CS: Nev. Rev. Stat. § 369.010

CS: Nev. Rev. Stat. § 369.040

CS: Nev. Rev. Stat. § 369.330",,
Nevada,NV,32,1/1/2017,0,$0.16,,,0,,,,,0,,,,,4 Citations,"EB: 2003 Nev. Stat. 5, § 122.2

CS: Nev. Rev. Stat. § 369.010

CS: Nev. Rev. Stat. § 369.040

CS: Nev. Rev. Stat. § 369.330",,
Nevada,NV,32,1/1/2018,0,$0.16,,,0,,,,,0,,,,,4 Citations,"EB: 2003 Nev. Stat. 5, § 122.2

CS: Nev. Rev. Stat. § 369.010

CS: Nev. Rev. Stat. § 369.040

CS: Nev. Rev. Stat. § 369.330",,
Nevada,NV,32,1/1/2019,0,$0.16,,,0,,,,,0,,,,,4 Citations,"EB: 2003 Nev. Stat. 5, § 122.2

CS: Nev. Rev. Stat. § 369.010

CS: Nev. Rev. Stat. § 369.040

CS: Nev. Rev. Stat. § 369.330",,
Nevada,NV,32,1/1/2020,0,$0.16,,,0,,,,,0,,,,,4 Citations,"EB: 2003 Nev. Stat. 5, § 122.2

CS: Nev. Rev. Stat. § 369.010

CS: Nev. Rev. Stat. § 369.040

CS: Nev. Rev. Stat. § 369.330",,
Nevada,NV,32,1/1/2021,0,$0.16,,,0,,,,,0,,,,,4 Citations,"EB: 2003 Nev. Stat. 5, § 122.2

CS: Nev. Rev. Stat. § 369.010

CS: Nev. Rev. Stat. § 369.040

CS: Nev. Rev. Stat. § 369.330",,
Nevada,NV,32,1/1/2022,0,$0.16,,,0,,,,,0,,,,,4 Citations,"EB: 2003 Nev. Stat. 5, § 122.2

CS: Nev. Rev. Stat. § 369.010

CS: Nev. Rev. Stat. § 369.040

CS: Nev. Rev. Stat. § 369.330",,
Nevada,NV,32,1/1/2023,0,$0.16,,,0,,,,,0,,,,,4 Citations,"EB: 2003 Nev. Stat. 5, § 122.2

CS: Nev. Rev. Stat. § 369.010

CS: Nev. Rev. Stat. § 369.040

CS: Nev. Rev. Stat. § 369.330",,
New Hampshire,NH,33,1/1/2010,0,$0.30,,,0,,,,,0,,,,,3 Citations,"CS: N.H. Rev. Stat. Ann. § 178:28

EB: 2003 N.H. Laws 231

CS: N.H. Rev. Stat. Ann. § 175:1

CS: N.H. Rev. Stat. Ann. § 178:26",,
New Hampshire,NH,33,1/1/2011,0,$0.30,,,0,,,,,0,,,,,3 Citations,"CS: N.H. Rev. Stat. Ann. § 178:28

EB: 2003 N.H. Laws 231

CS: N.H. Rev. Stat. Ann. § 175:1

CS: N.H. Rev. Stat. Ann. § 178:26",,
New Hampshire,NH,33,1/1/2012,0,$0.30,,,0,,,,,0,,,,,3 Citations,"CS: N.H. Rev. Stat. Ann. § 178:28

EB: 2003 N.H. Laws 231

CS: N.H. Rev. Stat. Ann. § 175:1

CS: N.H. Rev. Stat. Ann. § 178:26",,
New Hampshire,NH,33,1/1/2013,0,$0.30,,,0,,,,,0,,,,,3 Citations,"CS: N.H. Rev. Stat. Ann. § 178:28

EB: 2003 N.H. Laws 231

CS: N.H. Rev. Stat. Ann. § 175:1

CS: N.H. Rev. Stat. Ann. § 178:26",,
New Hampshire,NH,33,1/1/2014,0,$0.30,,,0,,,,,0,,,,,3 Citations,"CS: N.H. Rev. Stat. Ann. § 178:28

EB: 2003 N.H. Laws 231

CS: N.H. Rev. Stat. Ann. § 175:1

CS: N.H. Rev. Stat. Ann. § 178:26",,
New Hampshire,NH,33,1/1/2015,0,$0.30,,,0,,,,,0,,,,,3 Citations,"CS: N.H. Rev. Stat. Ann. § 178:28

EB: 2003 N.H. Laws 231

CS: N.H. Rev. Stat. Ann. § 175:1

CS: N.H. Rev. Stat. Ann. § 178:26",,
New Hampshire,NH,33,1/1/2016,0,$0.30,,,0,,,,,0,,,,,3 Citations,"CS: N.H. Rev. Stat. Ann. § 178:28

EB: 2003 N.H. Laws 231

CS: N.H. Rev. Stat. Ann. § 175:1

CS: N.H. Rev. Stat. Ann. § 178:26",,
New Hampshire,NH,33,1/1/2017,0,$0.30,,,0,,,,,0,,,,,3 Citations,"CS: N.H. Rev. Stat. Ann. § 178:28

EB: 2003 N.H. Laws 231

CS: N.H. Rev. Stat. Ann. § 175:1

CS: N.H. Rev. Stat. Ann. § 178:26",,
New Hampshire,NH,33,1/1/2018,0,$0.30,,,0,,,,,0,,,,,3 Citations,"CS: N.H. Rev. Stat. Ann. § 178:28

EB: 2003 N.H. Laws 231

CS: N.H. Rev. Stat. Ann. § 175:1

CS: N.H. Rev. Stat. Ann. § 178:26",,
New Hampshire,NH,33,1/1/2019,0,$0.30,,,0,,,,,0,,,,,3 Citations,"CS: N.H. Rev. Stat. Ann. § 178:28

EB: 2003 N.H. Laws 231

CS: N.H. Rev. Stat. Ann. § 175:1

CS: N.H. Rev. Stat. Ann. § 178:26",,
New Hampshire,NH,33,1/1/2020,0,$0.30,,,0,,,,,0,,,,,3 Citations,"CS: N.H. Rev. Stat. Ann. § 178:28

EB: 2003 N.H. Laws 231

CS: N.H. Rev. Stat. Ann. § 175:1

CS: N.H. Rev. Stat. Ann. § 178:26",,
New Hampshire,NH,33,1/1/2021,0,$0.30,,,0,,,,,0,,,,,3 Citations,"CS: N.H. Rev. Stat. Ann. § 178:28

EB: 2003 N.H. Laws 231

CS: N.H. Rev. Stat. Ann. § 175:1

CS: N.H. Rev. Stat. Ann. § 178:26",,
New Hampshire,NH,33,1/1/2022,0,$0.30,,,0,,,,,0,,,,,3 Citations,"CS: N.H. Rev. Stat. Ann. § 178:28

EB: 2003 N.H. Laws 231

CS: N.H. Rev. Stat. Ann. § 175:1

CS: N.H. Rev. Stat. Ann. § 178:26",,
New Hampshire,NH,33,1/1/2023,0,$0.30,,,0,,,,,0,,,,,3 Citations,"CS: N.H. Rev. Stat. Ann. § 178:28

EB: 2003 N.H. Laws 231

CS: N.H. Rev. Stat. Ann. § 175:1

CS: N.H. Rev. Stat. Ann. § 178:26",,
New Jersey,NJ,34,1/1/2010,0,$0.12,,,0,,,,,0,,,,,3 Citations,"CS: N.J. Rev. Stat. § 54:41-2

CS: N.J. Rev. Stat. § 54:43-1

CR: N.J. Admin.Code tit. 18, § 3-2.1",,
New Jersey,NJ,34,1/1/2011,0,$0.12,,,0,,,,,0,,,,,3 Citations,"CS: N.J. Rev. Stat. § 54:41-2

CS: N.J. Rev. Stat. § 54:43-1

CR: N.J. Admin.Code tit. 18, § 3-2.1",,
New Jersey,NJ,34,1/1/2012,0,$0.12,,,0,,,,,0,,,,,3 Citations,"CS: N.J. Rev. Stat. § 54:41-2

CS: N.J. Rev. Stat. § 54:43-1

CR: N.J. Admin.Code tit. 18, § 3-2.1",,
New Jersey,NJ,34,1/1/2013,0,$0.12,,,0,,,,,0,,,,,3 Citations,"CS: N.J. Rev. Stat. § 54:41-2

CS: N.J. Rev. Stat. § 54:43-1

CR: N.J. Admin.Code tit. 18, § 3-2.1",,
New Jersey,NJ,34,1/1/2014,0,$0.12,,,0,,,,,0,,,,,3 Citations,"CS: N.J. Rev. Stat. § 54:41-2

CS: N.J. Rev. Stat. § 54:43-1

CR: N.J. Admin.Code tit. 18, § 3-2.1",,
New Jersey,NJ,34,1/1/2015,0,$0.12,,,0,,,,,0,,,,,3 Citations,"CS: N.J. Rev. Stat. § 54:41-2

CS: N.J. Rev. Stat. § 54:43-1

CR: N.J. Admin.Code tit. 18, § 3-2.1",,
New Jersey,NJ,34,1/1/2016,0,$0.12,,,0,,,,,0,,,,,3 Citations,"CS: N.J. Rev. Stat. § 54:41-2

CS: N.J. Rev. Stat. § 54:43-1

CR: N.J. Admin.Code tit. 18, § 3-2.1",,
New Jersey,NJ,34,1/1/2017,0,$0.12,,,0,,,,,0,,,,,3 Citations,"CS: N.J. Rev. Stat. § 54:41-2

CS: N.J. Rev. Stat. § 54:43-1

CR: N.J. Admin.Code tit. 18, § 3-2.1",,
New Jersey,NJ,34,1/1/2018,0,$0.12,,,0,,,,,0,,,,,3 Citations,"CS: N.J. Rev. Stat. § 54:41-2

CS: N.J. Rev. Stat. § 54:43-1

CR: N.J. Admin.Code tit. 18, § 3-2.1",,
New Jersey,NJ,34,1/1/2019,0,$0.12,,,0,,,,,0,,,,,3 Citations,"CS: N.J. Rev. Stat. § 54:41-2

CS: N.J. Rev. Stat. § 54:43-1

CR: N.J. Admin.Code tit. 18, § 3-2.1",,
New Jersey,NJ,34,1/1/2020,0,$0.12,,,0,,,,,0,,,,,3 Citations,"CS: N.J. Rev. Stat. § 54:41-2

CS: N.J. Rev. Stat. § 54:43-1

CR: N.J. Admin.Code tit. 18, § 3-2.1",,
New Jersey,NJ,34,1/1/2021,0,$0.12,,,0,,,,,0,,,,,3 Citations,"CS: N.J. Rev. Stat. § 54:41-2

CS: N.J. Rev. Stat. § 54:43-1

CR: N.J. Admin.Code tit. 18, § 3-2.1",,
New Jersey,NJ,34,1/1/2022,0,$0.12,,,0,,,,,0,,,,,3 Citations,"CS: N.J. Rev. Stat. § 54:41-2

CS: N.J. Rev. Stat. § 54:43-1

CR: N.J. Admin.Code tit. 18, § 3-2.1",,
New Jersey,NJ,34,1/1/2023,0,$0.12,,,0,,,,,0,,,,,3 Citations,"CS: N.J. Rev. Stat. § 54:41-2

CS: N.J. Rev. Stat. § 54:43-1

CR: N.J. Admin.Code tit. 18, § 3-2.1",,
New Mexico,NM,35,1/1/2010,0,$0.41,,,0,,,,,0,,,,,2 Citations,"CS: N.M. Stat. Ann. § 7-17-2

CS: N.M. Stat. Ann. § 7-17-5",,
New Mexico,NM,35,1/1/2011,0,$0.41,,,0,,,,,0,,,,,2 Citations,"CS: N.M. Stat. Ann. § 7-17-2

CS: N.M. Stat. Ann. § 7-17-5",,
New Mexico,NM,35,1/1/2012,0,$0.41,,,0,,,,,0,,,,,2 Citations,"CS: N.M. Stat. Ann. § 7-17-2

CS: N.M. Stat. Ann. § 7-17-5",,
New Mexico,NM,35,1/1/2013,0,$0.41,,,0,,,,,0,,,,,2 Citations,"CS: N.M. Stat. Ann. § 7-17-2

CS: N.M. Stat. Ann. § 7-17-5",,
New Mexico,NM,35,1/1/2014,0,$0.41,,,0,,,,,0,,,,,2 Citations,"CS: N.M. Stat. Ann. § 7-17-2

CS: N.M. Stat. Ann. § 7-17-5",,
New Mexico,NM,35,1/1/2015,0,$0.41,,,0,,,,,0,,,,,2 Citations,"CS: N.M. Stat. Ann. § 7-17-2

CS: N.M. Stat. Ann. § 7-17-5",,
New Mexico,NM,35,1/1/2016,0,$0.41,,,0,,,,,0,,,,,2 Citations,"CS: N.M. Stat. Ann. § 7-17-2

CS: N.M. Stat. Ann. § 7-17-5",,
New Mexico,NM,35,1/1/2017,0,$0.41,,,0,,,,,0,,,,,2 Citations,"CS: N.M. Stat. Ann. § 7-17-2

CS: N.M. Stat. Ann. § 7-17-5",,
New Mexico,NM,35,1/1/2018,0,$0.41,,,0,,,,,0,,,,,2 Citations,"CS: N.M. Stat. Ann. § 7-17-2

CS: N.M. Stat. Ann. § 7-17-5",,
New Mexico,NM,35,1/1/2019,0,$0.41,,,0,,,,,0,,,,,2 Citations,"CS: N.M. Stat. Ann. § 7-17-2

CS: N.M. Stat. Ann. § 7-17-5",,
New Mexico,NM,35,1/1/2020,0,$0.41,,,0,,,,,0,,,,,2 Citations,"CS: N.M. Stat. Ann. § 7-17-2

CS: N.M. Stat. Ann. § 7-17-5",,
New Mexico,NM,35,1/1/2021,0,$0.41,,,0,,,,,0,,,,,2 Citations,"CS: N.M. Stat. Ann. § 7-17-2

CS: N.M. Stat. Ann. § 7-17-5",,
New Mexico,NM,35,1/1/2022,0,$0.41,,,0,,,,,0,,,,,2 Citations,"CS: N.M. Stat. Ann. § 7-17-2

CS: N.M. Stat. Ann. § 7-17-5",,
New Mexico,NM,35,1/1/2023,0,$0.41,,,0,,,,,0,,,,,2 Citations,"CS: N.M. Stat. Ann. § 7-17-2

CS: N.M. Stat. Ann. § 7-17-5",,
New York,NY,36,1/1/2010,0,$0.14,,,0,,,,,0,,,,,3 Citations,"EB: 2009 N.Y. Laws 57, pt. X-1, § 1

CS: N.Y. Tax Law § 420

CS: N.Y. Tax Law § 424",,
New York,NY,36,1/1/2011,0,$0.14,,,0,,,,,0,,,,,3 Citations,"EB: 2009 N.Y. Laws 57, pt. X-1, § 1

CS: N.Y. Tax Law § 420

CS: N.Y. Tax Law § 424",,
New York,NY,36,1/1/2012,0,$0.14,,,0,,,,,0,,,,,3 Citations,"EB: 2009 N.Y. Laws 57, pt. X-1, § 1

CS: N.Y. Tax Law § 420

CS: N.Y. Tax Law § 424",,
New York,NY,36,1/1/2013,0,$0.14,,,0,,,,,0,,,,,3 Citations,"EB: 2009 N.Y. Laws 57, pt. X-1, § 1

CS: N.Y. Tax Law § 420

CS: N.Y. Tax Law § 424",,
New York,NY,36,1/1/2014,0,$0.14,,,0,,,,,0,,,,,3 Citations,"EB: 2009 N.Y. Laws 57, pt. X-1, § 1

CS: N.Y. Tax Law § 420

CS: N.Y. Tax Law § 424",,
New York,NY,36,1/1/2015,0,$0.14,,,0,,,,,0,,,,,3 Citations,"EB: 2009 N.Y. Laws 57, pt. X-1, § 1

CS: N.Y. Tax Law § 420

CS: N.Y. Tax Law § 424",,
New York,NY,36,1/1/2016,0,$0.14,,,0,,,,,0,,,,,3 Citations,"EB: 2009 N.Y. Laws 57, pt. X-1, § 1

CS: N.Y. Tax Law § 420

CS: N.Y. Tax Law § 424",,
New York,NY,36,1/1/2017,0,$0.14,,,0,,,,,0,,,,,3 Citations,"EB: 2009 N.Y. Laws 57, pt. X-1, § 1

CS: N.Y. Tax Law § 420

CS: N.Y. Tax Law § 424",,
New York,NY,36,1/1/2018,0,$0.14,,,0,,,,,0,,,,,3 Citations,"EB: 2009 N.Y. Laws 57, pt. X-1, § 1

CS: N.Y. Tax Law § 420

CS: N.Y. Tax Law § 424",,
New York,NY,36,1/1/2019,0,$0.14,,,0,,,,,0,,,,,3 Citations,"EB: 2009 N.Y. Laws 57, pt. X-1, § 1

CS: N.Y. Tax Law § 420

CS: N.Y. Tax Law § 424",,
New York,NY,36,1/1/2020,0,$0.14,,,0,,,,,0,,,,,3 Citations,"EB: 2009 N.Y. Laws 57, pt. X-1, § 1

CS: N.Y. Tax Law § 420

CS: N.Y. Tax Law § 424",,
New York,NY,36,1/1/2021,0,$0.14,,,0,,,,,0,,,,,3 Citations,"EB: 2009 N.Y. Laws 57, pt. X-1, § 1

CS: N.Y. Tax Law § 420

CS: N.Y. Tax Law § 424",,
New York,NY,36,1/1/2022,0,$0.14,,,0,,,,,0,,,,,3 Citations,"EB: 2009 N.Y. Laws 57, pt. X-1, § 1

CS: N.Y. Tax Law § 420

CS: N.Y. Tax Law § 424",,
New York,NY,36,1/1/2023,0,$0.14,,,0,,,,,0,,,,,3 Citations,"EB: 2009 N.Y. Laws 57, pt. X-1, § 1

CS: N.Y. Tax Law § 420

CS: N.Y. Tax Law § 424",,
North Carolina,NC,37,1/1/2010,0,$0.62,,,0,,,,,0,,,,,4 Citations,"EB: 2009 N.C. Sess. Laws 451

CS: N.C. Gen. Stat. § 18B-101

CS: N.C. Gen. Stat. § 105-113.68

CS: N.C. Gen. Stat. § 105-113.80",,
North Carolina,NC,37,1/1/2011,0,$0.62,,,0,,,,,0,,,,,4 Citations,"EB: 2009 N.C. Sess. Laws 451

CS: N.C. Gen. Stat. § 18B-101

CS: N.C. Gen. Stat. § 105-113.68

CS: N.C. Gen. Stat. § 105-113.80",,
North Carolina,NC,37,1/1/2012,0,$0.62,,,0,,,,,0,,,,,4 Citations,"EB: 2009 N.C. Sess. Laws 451

CS: N.C. Gen. Stat. § 18B-101

CS: N.C. Gen. Stat. § 105-113.68

CS: N.C. Gen. Stat. § 105-113.80",,
North Carolina,NC,37,1/1/2013,0,$0.62,,,0,,,,,0,,,,,4 Citations,"EB: 2009 N.C. Sess. Laws 451

CS: N.C. Gen. Stat. § 18B-101

CS: N.C. Gen. Stat. § 105-113.68

CS: N.C. Gen. Stat. § 105-113.80",,
North Carolina,NC,37,1/1/2014,0,$0.62,,,0,,,,,0,,,,,4 Citations,"EB: 2009 N.C. Sess. Laws 451

CS: N.C. Gen. Stat. § 18B-101

CS: N.C. Gen. Stat. § 105-113.68

CS: N.C. Gen. Stat. § 105-113.80",,
North Carolina,NC,37,1/1/2015,0,$0.62,,,0,,,,,0,,,,,4 Citations,"EB: 2009 N.C. Sess. Laws 451

CS: N.C. Gen. Stat. § 18B-101

CS: N.C. Gen. Stat. § 105-113.68

CS: N.C. Gen. Stat. § 105-113.80",,
North Carolina,NC,37,1/1/2016,0,$0.62,,,0,,,,,0,,,,,4 Citations,"EB: 2009 N.C. Sess. Laws 451

CS: N.C. Gen. Stat. § 18B-101

CS: N.C. Gen. Stat. § 105-113.68

CS: N.C. Gen. Stat. § 105-113.80",,
North Carolina,NC,37,1/1/2017,0,$0.62,,,0,,,,,0,,,,,4 Citations,"EB: 2009 N.C. Sess. Laws 451

CS: N.C. Gen. Stat. § 18B-101

CS: N.C. Gen. Stat. § 105-113.68

CS: N.C. Gen. Stat. § 105-113.80",,
North Carolina,NC,37,1/1/2018,0,$0.62,,,0,,,,,0,,,,,4 Citations,"EB: 2009 N.C. Sess. Laws 451

CS: N.C. Gen. Stat. § 18B-101

CS: N.C. Gen. Stat. § 105-113.68

CS: N.C. Gen. Stat. § 105-113.80",,
North Carolina,NC,37,1/1/2019,0,$0.62,,,0,,,,,0,,,,,4 Citations,"EB: 2009 N.C. Sess. Laws 451

CS: N.C. Gen. Stat. § 18B-101

CS: N.C. Gen. Stat. § 105-113.68

CS: N.C. Gen. Stat. § 105-113.80",,
North Carolina,NC,37,1/1/2020,0,$0.62,,,0,,,,,0,,,,,4 Citations,"EB: 2009 N.C. Sess. Laws 451

CS: N.C. Gen. Stat. § 18B-101

CS: N.C. Gen. Stat. § 105-113.68

CS: N.C. Gen. Stat. § 105-113.80",,
North Carolina,NC,37,1/1/2021,0,$0.62,,,0,,,,,0,,,,,4 Citations,"EB: 2009 N.C. Sess. Laws 451

CS: N.C. Gen. Stat. § 18B-101

CS: N.C. Gen. Stat. § 105-113.68

CS: N.C. Gen. Stat. § 105-113.80",,
North Carolina,NC,37,1/1/2022,0,$0.62,,,0,,,,,0,,,,,4 Citations,"EB: 2009 N.C. Sess. Laws 451

CS: N.C. Gen. Stat. § 18B-101

CS: N.C. Gen. Stat. § 105-113.68

CS: N.C. Gen. Stat. § 105-113.80",,
North Carolina,NC,37,1/1/2023,0,$0.62,,,0,,,,,0,,,,,4 Citations,"EB: 2009 N.C. Sess. Laws 451

CS: N.C. Gen. Stat. § 18B-101

CS: N.C. Gen. Stat. § 105-113.68

CS: N.C. Gen. Stat. § 105-113.80",,
North Dakota,ND,38,1/1/2010,0,$0.16,,7.00%,1,5.00%,2.00%,,7.00%,1,5.00%,2.00%,,"Juris Note: 

            Beer in bulk containers is taxed at $0.08 per gallon.",9 Citations,"EB: 2003 N.D. Laws 539, §20

EB: 2005 N.D. Laws 582, § 2

CS: N.D. Cent. Code § 5-01-01

CS: N.D. Cent. Code § 5-03-07

CS: N.D. Cent. Code § 57-39.2-02.1

CS: N.D. Cent. Code § 57-39.2-04

CS: N.D. Cent. Code § 57-39.6-01

CS: N.D. Cent. Code § 57-39.6-02

CS: N.D. Cent. Code § 57-39.6-03

CS: N.D. Cent. Code § 57-39.2-08.3

CS: N.D. Cent. Code § 57-39.2-03.2",Beer in bulk containers is taxed at $0.08 per gallon.,
North Dakota,ND,38,1/1/2011,0,$0.16,,7.00%,1,5.00%,2.00%,,7.00%,1,5.00%,2.00%,,"Juris Note: 

            Beer in bulk containers is taxed at $0.08 per gallon.",9 Citations,"EB: 2003 N.D. Laws 539, §20

EB: 2005 N.D. Laws 582, § 2

CS: N.D. Cent. Code § 5-01-01

CS: N.D. Cent. Code § 5-03-07

CS: N.D. Cent. Code § 57-39.2-02.1

CS: N.D. Cent. Code § 57-39.2-04

CS: N.D. Cent. Code § 57-39.6-01

CS: N.D. Cent. Code § 57-39.6-02

CS: N.D. Cent. Code § 57-39.6-03

CS: N.D. Cent. Code § 57-39.2-08.3

CS: N.D. Cent. Code § 57-39.2-03.2",Beer in bulk containers is taxed at $0.08 per gallon.,
North Dakota,ND,38,1/1/2012,0,$0.16,,7.00%,1,5.00%,2.00%,,7.00%,1,5.00%,2.00%,,"Juris Note: 

            Beer in bulk containers is taxed at $0.08 per gallon.",9 Citations,"EB: 2003 N.D. Laws 539, §20

EB: 2005 N.D. Laws 582, § 2

CS: N.D. Cent. Code § 5-01-01

CS: N.D. Cent. Code § 5-03-07

CS: N.D. Cent. Code § 57-39.2-02.1

CS: N.D. Cent. Code § 57-39.2-04

CS: N.D. Cent. Code § 57-39.6-01

CS: N.D. Cent. Code § 57-39.6-02

CS: N.D. Cent. Code § 57-39.6-03

CS: N.D. Cent. Code § 57-39.2-08.3

CS: N.D. Cent. Code § 57-39.2-03.2",Beer in bulk containers is taxed at $0.08 per gallon.,
North Dakota,ND,38,1/1/2013,0,$0.16,,7.00%,1,5.00%,2.00%,,7.00%,1,5.00%,2.00%,,"Juris Note: 

            Beer in bulk containers is taxed at $0.08 per gallon.",9 Citations,"EB: 2003 N.D. Laws 539, §20

EB: 2005 N.D. Laws 582, § 2

CS: N.D. Cent. Code § 5-01-01

CS: N.D. Cent. Code § 5-03-07

CS: N.D. Cent. Code § 57-39.2-02.1

CS: N.D. Cent. Code § 57-39.2-04

CS: N.D. Cent. Code § 57-39.6-01

CS: N.D. Cent. Code § 57-39.6-02

CS: N.D. Cent. Code § 57-39.6-03

CS: N.D. Cent. Code § 57-39.2-08.3

CS: N.D. Cent. Code § 57-39.2-03.2",Beer in bulk containers is taxed at $0.08 per gallon.,
